,Code,City_x,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City_y,County,IndicativJudet,NumeJudet,Regiune,MacroRegiune
175,14352,Beleti-Negresti,1882,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beleti-Negresti,ag,ag,Arges,Sud,3
176,14405,Berevoesti,2352,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berevoesti,ag,ag,Arges,Sud,3
177,14450,Barla,5001,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barla,ag,ag,Arges,Sud,3
178,14584,Bogati,4474,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bogati,ag,ag,Arges,Sud,3
179,14673,Boteni,2420,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boteni,ag,ag,Arges,Sud,3
180,14726,Botesti,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botesti,ag,ag,Arges,Sud,3
181,14753,Bradulet,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bradulet,ag,ag,Arges,Sud,3
182,14851,Budeasa,3821,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budeasa,ag,ag,Arges,Sud,3
183,14922,Bughea De Jos,2449,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bughea De Jos,ag,ag,Arges,Sud,3
184,14940,Buzoesti,5852,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buzoesti,ag,ag,Arges,Sud,3
185,15064,Caldararu,2426,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caldararu,ag,ag,Arges,Sud,3
186,15108,Calinesti,10124,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calinesti,ag,ag,Arges,Sud,3
187,15233,Cateasca,3845,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Cateasca,ag,ag,Arges,Sud,3
188,15313,Cepari,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cepari,ag,ag,Arges,Sud,3
189,15402,Cetateni,2225,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cetateni,ag,ag,Arges,Sud,3
190,15448,Cicanesti,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cicanesti,ag,ag,Arges,Sud,3
191,15493,Ciofrangeni,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciofrangeni,ag,ag,Arges,Sud,3
192,15554,Ciomagesti,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciomagesti,ag,ag,Arges,Sud,3
193,15652,Cocu,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cocu,ag,ag,Arges,Sud,3
194,15741,Corbeni,5139,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corbeni,ag,ag,Arges,Sud,3
195,15830,Corbi,3681,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corbi,ag,ag,Arges,Sud,3
196,15901,Cosesti,4727,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Cosesti,ag,ag,Arges,Sud,3
197,15983,Cotmeana,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cotmeana,ag,ag,Arges,Sud,3
198,16132,Cuca,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuca,ag,ag,Arges,Sud,3
199,16285,Davidesti,2361,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davidesti,ag,ag,Arges,Sud,3
200,16329,Dambovicioara,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dambovicioara,ag,ag,Arges,Sud,3
201,16365,Darmanesti,3378,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darmanesti,ag,ag,Arges,Sud,3
202,16427,Dobresti,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dobresti,ag,ag,Arges,Sud,3
203,16454,Domnesti,3059,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Domnesti,ag,ag,Arges,Sud,3
204,16472,Dragoslavele,1989,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragoslavele,ag,ag,Arges,Sud,3
205,16506,Draganu,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Draganu,ag,ag,Arges,Sud,3
206,16551,Godeni,2984,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Godeni,ag,ag,Arges,Sud,3
207,16613,Harsesti,2342,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harsesti,ag,ag,Arges,Sud,3
208,16659,Hartiesti,1529,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hartiesti,ag,ag,Arges,Sud,3
209,16739,Izvoru,1844,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izvoru,ag,ag,Arges,Sud,3
210,16757,Leordeni,5628,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leordeni,ag,ag,Arges,Sud,3
211,16908,Leresti,4097,3,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leresti,ag,ag,Arges,Sud,3
212,16944,Lunca Corbului,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lunca Corbului,ag,ag,Arges,Sud,3
213,17049,Malureni,4250,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malureni,ag,ag,Arges,Sud,3
214,17101,Merisani,4033,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Merisani,ag,ag,Arges,Sud,3
215,17209,Micesti,4261,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Micesti,ag,ag,Arges,Sud,3
216,17254,Mihaesti,4485,4,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mihaesti,ag,ag,Arges,Sud,3
217,17334,Mioarele,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mioarele,ag,ag,Arges,Sud,3
218,17398,Mirosi,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mirosi,ag,ag,Arges,Sud,3
219,17423,Moraresti,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moraresti,ag,ag,Arges,Sud,3
220,17496,Mosoaia,5514,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mosoaia,ag,ag,Arges,Sud,3
221,17575,Mozaceni,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mozaceni,ag,ag,Arges,Sud,3
222,17619,Musatesti,3731,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Musatesti,ag,ag,Arges,Sud,3
223,17726,Negrasi,2311,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negrasi,ag,ag,Arges,Sud,3
224,17771,Nucsoara,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucsoara,ag,ag,Arges,Sud,3
225,17824,Oarja,2800,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oarja,ag,ag,Arges,Sud,3
226,17851,Pietrosani,5314,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pietrosani,ag,ag,Arges,Sud,3
227,17913,Poienarii De Arges,1083,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poienarii De Arges,ag,ag,Arges,Sud,3
228,17968,Poienarii De Muscel,2966,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poienarii De Muscel,ag,ag,Arges,Sud,3
229,18028,Poiana Lacului,6529,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poiana Lacului,ag,ag,Arges,Sud,3
230,18162,Popesti,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Popesti,ag,ag,Arges,Sud,3
231,18242,Priboieni,3402,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Priboieni,ag,ag,Arges,Sud,3
232,18331,Ratesti,2833,3,209,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Ratesti,ag,ag,Arges,Sud,3
233,18411,Recea,2836,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Recea,ag,ag,Arges,Sud,3
234,18475,Rociu,2581,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rociu,ag,ag,Arges,Sud,3
235,18527,Rucar,5527,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rucar,ag,ag,Arges,Sud,3
236,18554,Salatrucu,2152,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salatrucu,ag,ag,Arges,Sud,3
237,18581,Sapata,1721,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapata,ag,ag,Arges,Sud,3
238,18670,Schitu Golesti,3865,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schitu Golesti,ag,ag,Arges,Sud,3
239,18741,Slobozia,4438,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slobozia,ag,ag,Arges,Sud,3
240,18778,Stalpeni,4746,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stalpeni,ag,ag,Arges,Sud,3
241,18858,Stoenesti,3745,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stoenesti,ag,ag,Arges,Sud,3
242,18938,Stolnici,3130,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stolnici,ag,ag,Arges,Sud,3
243,19007,Suseni,3392,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suseni,ag,ag,Arges,Sud,3
244,19114,Stefan Cel Mare,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Cel Mare,ag,ag,Arges,Sud,3
245,19141,Suici,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suici,ag,ag,Arges,Sud,3
246,19212,Teiu,1528,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teiu,ag,ag,Arges,Sud,3
247,19249,Tigveni,3336,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tigveni,ag,ag,Arges,Sud,3
248,19338,Titesti,4626,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titesti,ag,ag,Arges,Sud,3
249,19392,Uda,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uda,ag,ag,Arges,Sud,3
250,19560,Ungheni,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ungheni,ag,ag,Arges,Sud,3
251,19631,Valea Danului,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Danului,ag,ag,Arges,Sud,3
252,19695,Valea Iasului,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Iasului,ag,ag,Arges,Sud,3
253,19793,Vedea,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vedea,ag,ag,Arges,Sud,3
254,19999,Vladesti,2740,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vladesti,ag,ag,Arges,Sud,3
255,20048,Raca,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raca,ag,ag,Arges,Sud,3
256,20055,Vulturesti,2770,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vulturesti,ag,ag,Arges,Sud,3
257,20063,Bughea De Sus,1989,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bughea De Sus,ag,ag,Arges,Sud,3
258,20297,Municipiul Bacau,130155,119,1253,12,44,36,21,5,3,0,0,0,7,35,40,0,10,0,24,24,0,105,Municipiul Bacau,bc,bc,Bacau,Nord-Est,2
259,20313,Hemeius,4446,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hemeius,bc,bc,Bacau,Nord-Est,2
260,20359,Letea Veche,5468,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,Letea Veche,bc,bc,Bacau,Nord-Est,2
261,20411,Magura,3969,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Magura,bc,bc,Bacau,Nord-Est,2
262,20466,Margineni,7370,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,Margineni,bc,bc,Bacau,Nord-Est,2
263,20563,Municipiul Onesti,35368,55,252,9,8,3,7,0,0,0,0,0,21,4,0,0,0,0,0,0,0,30,Municipiul Onesti,bc,bc,Bacau,Nord-Est,2
264,20607,Gura Vaii,4171,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gura Vaii,bc,bc,Bacau,Nord-Est,2
265,20670,Stefan Cel Mare,3649,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Cel Mare,bc,bc,Bacau,Nord-Est,2
266,20778,Oras Buhusi,11837,9,1264,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Oras Buhusi,bc,bc,Bacau,Nord-Est,2
267,20821,Oras Comanesti,17550,31,662,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,Oras Comanesti,bc,bc,Bacau,Nord-Est,2
268,20876,Municipiul Moinesti,19385,29,1108,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Municipiul Moinesti,bc,bc,Bacau,Nord-Est,2
269,20910,Oras Slanic-Moldova,4031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Slanic-Moldova,bc,bc,Bacau,Nord-Est,2
270,20965,Oras Targu Ocna,10282,18,166,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,Oras Targu Ocna,bc,bc,Bacau,Nord-Est,2
271,21007,Agas,5372,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,Agas,bc,bc,Bacau,Nord-Est,2
272,21098,Ardeoani,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ardeoani,bc,bc,Bacau,Nord-Est,2
273,21123,Asau,6260,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asau,bc,bc,Bacau,Nord-Est,2
274,21196,Balcani,6726,47,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,Balcani,bc,bc,Bacau,Nord-Est,2
275,21249,Beresti-Bistrita,1652,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beresti-Bistrita,bc,bc,Bacau,Nord-Est,2
276,21338,Beresti-Tazlau,5155,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beresti-Tazlau,bc,bc,Bacau,Nord-Est,2
277,21418,Berzunti,3979,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berzunti,bc,bc,Bacau,Nord-Est,2
278,21454,Barsanesti,4446,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Barsanesti,bc,bc,Bacau,Nord-Est,2
279,21506,Blagesti,5715,4,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blagesti,bc,bc,Bacau,Nord-Est,2
280,21560,Bogdanesti,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bogdanesti,bc,bc,Bacau,Nord-Est,2
281,21597,Brusturoasa,3059,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brusturoasa,bc,bc,Bacau,Nord-Est,2
282,21668,Buhoci,3863,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buhoci,bc,bc,Bacau,Nord-Est,2
283,21720,Casin,3229,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casin,bc,bc,Bacau,Nord-Est,2
284,21757,Caiuti,4966,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caiuti,bc,bc,Bacau,Nord-Est,2
285,21855,Cleja,6226,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,Cleja,bc,bc,Bacau,Nord-Est,2
286,21891,Colonesti,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colonesti,bc,bc,Bacau,Nord-Est,2
287,21971,Corbasca,2916,0,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corbasca,bc,bc,Bacau,Nord-Est,2
288,22059,Cotofanesti,2358,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Cotofanesti,bc,bc,Bacau,Nord-Est,2
289,22111,Damienesti,1668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damienesti,bc,bc,Bacau,Nord-Est,2
290,22166,Oras Darmanesti,10528,10,941,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,Oras Darmanesti,bc,bc,Bacau,Nord-Est,2
291,22237,Dealu Morii,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dealu Morii,bc,bc,Bacau,Nord-Est,2
292,22380,Dofteana,8850,6,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dofteana,bc,bc,Bacau,Nord-Est,2
293,22460,Faraoani,3678,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,19,Faraoani,bc,bc,Bacau,Nord-Est,2
294,22488,Filipeni,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Filipeni,bc,bc,Bacau,Nord-Est,2
295,22576,Filipesti,4049,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Filipesti,bc,bc,Bacau,Nord-Est,2
296,22665,Gaiceana,2953,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Gaiceana,bc,bc,Bacau,Nord-Est,2
297,22718,Ghimes-Faget,2282,2578,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,Ghimes-Faget,bc,bc,Bacau,Nord-Est,2
298,22781,Garleni,5569,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,Garleni,bc,bc,Bacau,Nord-Est,2
299,22834,Glavanesti,3184,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glavanesti,bc,bc,Bacau,Nord-Est,2
300,22898,Helegiu,6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helegiu,bc,bc,Bacau,Nord-Est,2
301,22941,Horgesti,4309,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horgesti,bc,bc,Bacau,Nord-Est,2
302,23047,Huruiesti,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huruiesti,bc,bc,Bacau,Nord-Est,2
303,23127,Izvoru Berheciului,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izvoru Berheciului,bc,bc,Bacau,Nord-Est,2
304,23207,Lipova,2794,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lipova,bc,bc,Bacau,Nord-Est,2
305,23289,Livezi,4529,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Livezi,bc,bc,Bacau,Nord-Est,2
306,23350,Luizi-Calugara,3283,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luizi-Calugara,bc,bc,Bacau,Nord-Est,2
307,23387,Magiresti,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Magiresti,bc,bc,Bacau,Nord-Est,2
308,23449,Manastirea Casin,4588,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manastirea Casin,bc,bc,Bacau,Nord-Est,2
309,23494,Motoseni,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motoseni,bc,bc,Bacau,Nord-Est,2
310,23644,Negri,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negri,bc,bc,Bacau,Nord-Est,2
311,23715,Nicolae Balcescu,6462,92,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,Nicolae Balcescu,bc,bc,Bacau,Nord-Est,2
312,23797,Oituz,7886,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Oituz,bc,bc,Bacau,Nord-Est,2
313,23868,Oncesti,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oncesti,bc,bc,Bacau,Nord-Est,2
314,23948,Orbeni,3645,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orbeni,bc,bc,Bacau,Nord-Est,2
315,23975,Palanca,3216,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palanca,bc,bc,Bacau,Nord-Est,2
316,24034,Parava,2121,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Parava,bc,bc,Bacau,Nord-Est,2
317,24089,Parincea,3372,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Parincea,bc,bc,Bacau,Nord-Est,2
318,24187,Pancesti,3672,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pancesti,bc,bc,Bacau,Nord-Est,2
319,24276,Pargaresti,4319,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pargaresti,bc,bc,Bacau,Nord-Est,2
320,24338,Parjol,5061,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,Parjol,bc,bc,Bacau,Nord-Est,2
321,24427,Plopana,2856,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plopana,bc,bc,Bacau,Nord-Est,2
322,24524,Podu Turcului,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Podu Turcului,bc,bc,Bacau,Nord-Est,2
323,24631,Poduri,6449,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poduri,bc,bc,Bacau,Nord-Est,2
324,24711,Racova,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Racova,bc,bc,Bacau,Nord-Est,2
325,24766,Racaciuni,6363,306,125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,175,0,0,Racaciuni,bc,bc,Bacau,Nord-Est,2
326,24837,Rachitoasa,4908,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rachitoasa,bc,bc,Bacau,Nord-Est,2
327,24999,Rosiori,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosiori,bc,bc,Bacau,Nord-Est,2
328,25068,Sascut,7866,5,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sascut,bc,bc,Bacau,Nord-Est,2
329,25148,Sanduleni,3768,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sanduleni,bc,bc,Bacau,Nord-Est,2
330,25228,Saucesti,4498,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Saucesti,bc,bc,Bacau,Nord-Est,2
331,25291,Scorteni,2489,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scorteni,bc,bc,Bacau,Nord-Est,2
332,25362,Secuieni,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Secuieni,bc,bc,Bacau,Nord-Est,2
333,25488,Solont,3153,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solont,bc,bc,Bacau,Nord-Est,2
334,25521,Stanisesti,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanisesti,bc,bc,Bacau,Nord-Est,2
335,25629,Strugari,2355,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strugari,bc,bc,Bacau,Nord-Est,2
336,25692,Tamasi,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tamasi,bc,bc,Bacau,Nord-Est,2
337,25745,Tatarasti,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tatarasti,bc,bc,Bacau,Nord-Est,2
338,25825,Targu Trotus,4827,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Targu Trotus,bc,bc,Bacau,Nord-Est,2
339,25861,Traian,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traian,bc,bc,Bacau,Nord-Est,2
340,25932,Ungureni,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ungureni,bc,bc,Bacau,Nord-Est,2
341,26029,Urechesti,3202,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Urechesti,bc,bc,Bacau,Nord-Est,2
342,26083,Valea Seaca,2278,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Seaca,bc,bc,Bacau,Nord-Est,2
343,26118,Vultureni,2008,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vultureni,bc,bc,Bacau,Nord-Est,2
344,26289,Zemes,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zemes,bc,bc,Bacau,Nord-Est,2
